Sample     Label        p(atk)   Status     Verdict
11601      attack       0.6729   ATTACK     [TP] Correct
11602      ?            0.6724   ATTACK     [??] No label
11603      attack       0.6728   ATTACK     [TP] Correct
11604      ?            0.6723   ATTACK     [??] No label
11605      attack       0.6721   ATTACK     [TP] Correct
11606      ?            0.6709   ATTACK     [??] No label
11607      attack       0.6715   ATTACK     [TP] Correct
11608      ?            0.6714   ATTACK     [??] No label
11609      attack       0.6718   ATTACK     [TP] Correct
11610      ?            0.6707   ATTACK     [??] No label
11611      attack       0.6713   ATTACK     [TP] Correct
11612      ?            0.5552   ATTACK     [??] No label
11613      attack       0.6007   ATTACK     [TP] Correct
11614      ?            0.6132   ATTACK     [??] No label
11615      attack       0.6008   ATTACK     [TP] Correct
11616      ?            0.6152   ATTACK     [??] No label
11617      attack       0.6016   ATTACK     [TP] Correct
11618      ?            0.6156   ATTACK     [??] No label
11619      attack       0.6020   ATTACK     [TP] Correct
11620      ?            0.6196   ATTACK     [??] No label
11621      attack       0.6042   ATTACK     [TP] Correct
11622      ?            0.7194   ATTACK     [??] No label
11623      attack       0.6929   ATTACK     [TP] Correct
11624      ?            0.6930   ATTACK     [??] No label
11625      attack       0.6930   ATTACK     [TP] Correct
11626      ?            0.6966   ATTACK     [??] No label
11627      attack       0.6948   ATTACK     [TP] Correct
11628      ?            0.6977   ATTACK     [??] No label
11629      attack       0.6963   ATTACK     [TP] Correct
11630      ?            0.7001   ATTACK     [??] No label
11631      attack       0.6983   ATTACK     [TP] Correct
11632      ?            0.5263   ATTACK     [??] No label
11633      attack       0.5908   ATTACK     [TP] Correct
11634      ?            0.5920   ATTACK     [??] No label
11635      attack       0.5903   ATTACK     [TP] Correct
11636      ?            0.5882   ATTACK     [??] No label
11637      attack       0.5910   ATTACK     [TP] Correct
11638      ?            0.5897   ATTACK     [??] No label
11639      attack       0.5908   ATTACK     [TP] Correct
11640      ?            0.5877   ATTACK     [??] No label
11641      attack       0.5908   ATTACK     [TP] Correct
11642      ?            0.7247   ATTACK     [??] No label
11643      attack       0.6961   ATTACK     [TP] Correct
11644      ?            0.6959   ATTACK     [??] No label
11645      attack       0.6961   ATTACK     [TP] Correct
11646      ?            0.6992   ATTACK     [??] No label
11647      attack       0.6974   ATTACK     [TP] Correct
11648      ?            0.6998   ATTACK     [??] No label
11649      attack       0.6988   ATTACK     [TP] Correct
11650      ?            0.7019   ATTACK     [??] No label
11651      attack       0.7005   ATTACK     [TP] Correct
11652      ?            0.7059   ATTACK     [??] No label
11653      attack       0.7036   ATTACK     [TP] Correct
11654      ?            0.7069   ATTACK     [??] No label
11655      attack       0.7055   ATTACK     [TP] Correct
11656      ?            0.7052   ATTACK     [??] No label
11657      attack       0.7049   ATTACK     [TP] Correct
11658      ?            0.7044   ATTACK     [??] No label
11659      attack       0.7049   ATTACK     [TP] Correct
11660      ?            0.7063   ATTACK     [??] No label
11661      attack       0.7056   ATTACK     [TP] Correct
11662      ?            0.7057   ATTACK     [??] No label
11663      attack       0.7058   ATTACK     [TP] Correct
11664      ?            0.7068   ATTACK     [??] No label
11665      attack       0.7063   ATTACK     [TP] Correct
11666      ?            0.7068   ATTACK     [??] No label
11667      attack       0.7067   ATTACK     [TP] Correct
11668      ?            0.7068   ATTACK     [??] No label
11669      attack       0.7068   ATTACK     [TP] Correct
11670      ?            0.7068   ATTACK     [??] No label
11671      attack       0.7063   ATTACK     [TP] Correct
11672      ?            0.7063   ATTACK     [??] No label
11673      attack       0.7066   ATTACK     [TP] Correct
11674      ?            0.7072   ATTACK     [??] No label
11675      attack       0.7070   ATTACK     [TP] Correct
11676      ?            0.7055   ATTACK     [??] No label
11677      attack       0.7063   ATTACK     [TP] Correct
11678      ?            0.7062   ATTACK     [??] No label
11679      attack       0.7062   ATTACK     [TP] Correct
11680      ?            0.7058   ATTACK     [??] No label
11681      attack       0.7061   ATTACK     [TP] Correct
11682      ?            0.7056   ATTACK     [??] No label
11683      attack       0.7058   ATTACK     [TP] Correct
11684      ?            0.7054   ATTACK     [??] No label
11685      attack       0.7052   ATTACK     [TP] Correct
11686      ?            0.7053   ATTACK     [??] No label
11687      attack       0.7055   ATTACK     [TP] Correct
11688      ?            0.7060   ATTACK     [??] No label
11689      attack       0.7059   ATTACK     [TP] Correct
11690      ?            0.7061   ATTACK     [??] No label
11691      attack       0.7061   ATTACK     [TP] Correct
11692      ?            0.7050   ATTACK     [??] No label
11693      attack       0.7055   ATTACK     [TP] Correct
11694      ?            0.7060   ATTACK     [??] No label
11695      attack       0.7057   ATTACK     [TP] Correct
11696      ?            0.7058   ATTACK     [??] No label
11697      attack       0.7058   ATTACK     [TP] Correct
11698      ?            0.7062   ATTACK     [??] No label
11699      attack       0.7058   ATTACK     [TP] Correct
11700      ?            0.7067   ATTACK     [??] No label
11701      attack       0.7064   ATTACK     [TP] Correct
11702      ?            0.7069   ATTACK     [??] No label
11703      attack       0.7067   ATTACK     [TP] Correct
11704      ?            0.7049   ATTACK     [??] No label
11705      attack       0.7058   ATTACK     [TP] Correct
11706      ?            0.7053   ATTACK     [??] No label
11707      attack       0.7055   ATTACK     [TP] Correct
11708      ?            0.7051   ATTACK     [??] No label
11709      attack       0.7049   ATTACK     [TP] Correct
11710      ?            0.7042   ATTACK     [??] No label
11711      attack       0.7047   ATTACK     [TP] Correct
11712      ?            0.7056   ATTACK     [??] No label
11713      attack       0.7051   ATTACK     [TP] Correct
11714      ?            0.7065   ATTACK     [??] No label
11715      attack       0.7061   ATTACK     [TP] Correct
11716      ?            0.7072   ATTACK     [??] No label
11717      attack       0.6746   ATTACK     [TP] Correct
11736      ?            0.7511   ATTACK     [??] No label
11737      attack       0.6922   ATTACK     [TP] Correct
11738      ?            0.6940   ATTACK     [??] No label
11739      attack       0.6932   ATTACK     [TP] Correct
11740      ?            0.6930   ATTACK     [??] No label
11741      attack       0.6927   ATTACK     [TP] Correct
11742      ?            0.6895   ATTACK     [??] No label
11743      attack       0.6912   ATTACK     [TP] Correct
11744      ?            0.6941   ATTACK     [??] No label
11745      attack       0.6927   ATTACK     [TP] Correct
11746      ?            0.6957   ATTACK     [??] No label
11747      attack       0.6944   ATTACK     [TP] Correct
11748      ?            0.6967   ATTACK     [??] No label
11749      attack       0.6956   ATTACK     [TP] Correct
11750      ?            0.6994   ATTACK     [??] No label
11751      attack       0.6976   ATTACK     [TP] Correct
11752      ?            0.7034   ATTACK     [??] No label
11753      attack       0.7009   ATTACK     [TP] Correct
11754      ?            0.7021   ATTACK     [??] No label
11755      attack       0.7010   ATTACK     [TP] Correct
11756      ?            0.7020   ATTACK     [??] No label
11757      attack       0.7018   ATTACK     [TP] Correct
11758      ?            0.7031   ATTACK     [??] No label
11759      attack       0.7026   ATTACK     [TP] Correct
11760      ?            0.7020   ATTACK     [??] No label
11761      attack       0.7024   ATTACK     [TP] Correct
11762      ?            0.7022   ATTACK     [??] No label
11763      attack       0.7023   ATTACK     [TP] Correct
11764      ?            0.7022   ATTACK     [??] No label
11765      attack       0.7023   ATTACK     [TP] Correct
11766      ?            0.7030   ATTACK     [??] No label
11767      attack       0.7027   ATTACK     [TP] Correct
11768      ?            0.7032   ATTACK     [??] No label
11769      attack       0.7026   ATTACK     [TP] Correct
11770      ?            0.7029   ATTACK     [??] No label
11771      attack       0.7030   ATTACK     [TP] Correct
11772      ?            0.7042   ATTACK     [??] No label
11773      attack       0.7037   ATTACK     [TP] Correct
11774      ?            0.7035   ATTACK     [??] No label
11775      attack       0.7037   ATTACK     [TP] Correct
11777      attack       0.5198   ATTACK     [TP] Correct
11778      ?            0.5145   ATTACK     [??] No label
11779      attack       0.5196   ATTACK     [TP] Correct
11780      ?            0.5166   ATTACK     [??] No label
11781      attack       0.5192   ATTACK     [TP] Correct
11782      ?            0.5139   ATTACK     [??] No label
11783      attack       0.5194   ATTACK     [TP] Correct
11784      ?            0.5151   ATTACK     [??] No label
11785      attack       0.5190   ATTACK     [TP] Correct
11786      ?            0.7311   ATTACK     [??] No label
11787      attack       0.6912   ATTACK     [TP] Correct
11788      ?            0.6917   ATTACK     [??] No label
11789      attack       0.6916   ATTACK     [TP] Correct
11790      ?            0.6913   ATTACK     [??] No label
11791      attack       0.6914   ATTACK     [TP] Correct
11792      ?            0.6920   ATTACK     [??] No label
11793      attack       0.6913   ATTACK     [TP] Correct
11794      ?            0.6922   ATTACK     [??] No label
11795      attack       0.6920   ATTACK     [TP] Correct
11796      ?            0.6954   ATTACK     [??] No label
11797      attack       0.6938   ATTACK     [TP] Correct
11798      ?            0.6966   ATTACK     [??] No label
11799      attack       0.6954   ATTACK     [TP] Correct
11800      ?            0.6976   ATTACK     [??] No label
11801      attack       0.6965   ATTACK     [TP] Correct
11802      ?            0.6985   ATTACK     [??] No label
11803      attack       0.6978   ATTACK     [TP] Correct
11804      ?            0.6979   ATTACK     [??] No label
11805      attack       0.6978   ATTACK     [TP] Correct
11806      ?            0.6976   ATTACK     [??] No label
11807      attack       0.6972   ATTACK     [TP] Correct
11808      ?            0.6960   ATTACK     [??] No label
11809      attack       0.6968   ATTACK     [TP] Correct
11810      ?            0.6979   ATTACK     [??] No label
11811      attack       0.6975   ATTACK     [TP] Correct
11812      ?            0.6997   ATTACK     [??] No label
11813      attack       0.6988   ATTACK     [TP] Correct
11814      ?            0.6992   ATTACK     [??] No label
11815      attack       0.6990   ATTACK     [TP] Correct
11816      ?            0.6992   ATTACK     [??] No label
11817      attack       0.6991   ATTACK     [TP] Correct
11818      ?            0.6975   ATTACK     [??] No label
11819      attack       0.6983   ATTACK     [TP] Correct
11820      ?            0.6970   ATTACK     [??] No label
