Sample     Label        p(atk)   Status     Verdict
36417      attack       0.6768   ATTACK     [TP] Correct
36418      ?            0.6767   ATTACK     [??] No label
36419      attack       0.6904   ATTACK     [TP] Correct
36420      ?            0.7001   ATTACK     [??] No label
36421      attack       0.7084   ATTACK     [TP] Correct
36422      ?            0.7350   ATTACK     [??] No label
36423      attack       0.7309   ATTACK     [TP] Correct
36424      ?            0.7895   ATTACK     [??] No label
36425      attack       0.7669   ATTACK     [TP] Correct
36426      ?            0.7409   ATTACK     [??] No label
36427      attack       0.7459   ATTACK     [TP] Correct
36428      ?            0.7468   ATTACK     [??] No label
36429      attack       0.7467   ATTACK     [TP] Correct
36430      ?            0.7526   ATTACK     [??] No label
36431      attack       0.7517   ATTACK     [TP] Correct
36432      ?            0.7486   ATTACK     [??] No label
36433      attack       0.7490   ATTACK     [TP] Correct
36434      ?            0.7466   ATTACK     [??] No label
36435      attack       0.7468   ATTACK     [TP] Correct
36436      ?            0.7470   ATTACK     [??] No label
36437      attack       0.7467   ATTACK     [TP] Correct
36438      ?            0.7517   ATTACK     [??] No label
36439      attack       0.7510   ATTACK     [TP] Correct
36440      ?            0.7467   ATTACK     [??] No label
36441      attack       0.7476   ATTACK     [TP] Correct
36442      ?            0.7461   ATTACK     [??] No label
36443      attack       0.7466   ATTACK     [TP] Correct
36444      ?            0.7426   ATTACK     [??] No label
36445      attack       0.7434   ATTACK     [TP] Correct
36446      ?            0.7403   ATTACK     [??] No label
36447      attack       0.7410   ATTACK     [TP] Correct
36448      ?            0.7436   ATTACK     [??] No label
36449      attack       0.7436   ATTACK     [TP] Correct
36450      ?            0.7417   ATTACK     [??] No label
36451      attack       0.7424   ATTACK     [TP] Correct
36452      ?            0.7435   ATTACK     [??] No label
36453      attack       0.7431   ATTACK     [TP] Correct
36454      ?            0.7442   ATTACK     [??] No label
36455      attack       0.7438   ATTACK     [TP] Correct
36456      ?            0.7505   ATTACK     [??] No label
36457      attack       0.7496   ATTACK     [TP] Correct
36458      ?            0.7461   ATTACK     [??] No label
36459      attack       0.7464   ATTACK     [TP] Correct
36460      ?            0.7496   ATTACK     [??] No label
36461      attack       0.7489   ATTACK     [TP] Correct
36462      ?            0.7516   ATTACK     [??] No label
36463      attack       0.7514   ATTACK     [TP] Correct
36464      ?            0.7546   ATTACK     [??] No label
36465      attack       0.7543   ATTACK     [TP] Correct
36466      ?            0.7539   ATTACK     [??] No label
36467      attack       0.7539   ATTACK     [TP] Correct
36468      ?            0.7483   ATTACK     [??] No label
36469      attack       0.7491   ATTACK     [TP] Correct
36470      ?            0.7425   ATTACK     [??] No label
36471      attack       0.7436   ATTACK     [TP] Correct
36472      ?            0.7444   ATTACK     [??] No label
36473      attack       0.7442   ATTACK     [TP] Correct
36474      ?            0.7476   ATTACK     [??] No label
36475      attack       0.7470   ATTACK     [TP] Correct
36476      ?            0.7469   ATTACK     [??] No label
36477      attack       0.7470   ATTACK     [TP] Correct
36478      ?            0.7546   ATTACK     [??] No label
36479      attack       0.7538   ATTACK     [TP] Correct
36480      ?            0.7561   ATTACK     [??] No label
36481      attack       0.7560   ATTACK     [TP] Correct
36482      ?            0.7611   ATTACK     [??] No label
36483      attack       0.7605   ATTACK     [TP] Correct
36484      ?            0.7604   ATTACK     [??] No label
36485      attack       0.7607   ATTACK     [TP] Correct
36486      ?            0.7587   ATTACK     [??] No label
36487      attack       0.7591   ATTACK     [TP] Correct
36488      ?            0.7532   ATTACK     [??] No label
36489      attack       0.7536   ATTACK     [TP] Correct
36490      ?            0.7529   ATTACK     [??] No label
36491      attack       0.7525   ATTACK     [TP] Correct
36492      ?            0.7487   ATTACK     [??] No label
36493      attack       0.7490   ATTACK     [TP] Correct
36494      ?            0.7451   ATTACK     [??] No label
36495      attack       0.7453   ATTACK     [TP] Correct
36496      ?            0.7401   ATTACK     [??] No label
36497      attack       0.7402   ATTACK     [TP] Correct
36498      ?            0.7454   ATTACK     [??] No label
36499      attack       0.7448   ATTACK     [TP] Correct
36500      ?            0.7474   ATTACK     [??] No label
36501      attack       0.7473   ATTACK     [TP] Correct
36502      ?            0.7450   ATTACK     [??] No label
36503      attack       0.7459   ATTACK     [TP] Correct
36504      ?            0.7447   ATTACK     [??] No label
36505      attack       0.7455   ATTACK     [TP] Correct
36506      ?            0.7494   ATTACK     [??] No label
36507      attack       0.7493   ATTACK     [TP] Correct
36508      ?            0.7486   ATTACK     [??] No label
36509      attack       0.7486   ATTACK     [TP] Correct
36510      ?            0.7497   ATTACK     [??] No label
36511      attack       0.7494   ATTACK     [TP] Correct
36512      ?            0.7482   ATTACK     [??] No label
36513      attack       0.6883   ATTACK     [TP] Correct
36514      ?            0.6325   ATTACK     [??] No label
36515      attack       0.6416   ATTACK     [TP] Correct
36516      ?            0.5686   ATTACK     [??] No label
36517      attack       0.6145   ATTACK     [TP] Correct
36518      ?            0.5432   ATTACK     [??] No label
36519      attack       0.6195   ATTACK     [TP] Correct
36520      ?            0.5504   ATTACK     [??] No label
36521      attack       0.6056   ATTACK     [TP] Correct
36522      ?            0.5720   ATTACK     [??] No label
36523      attack       0.5014   ATTACK     [TP] Correct
36524      ?            0.5675   ATTACK     [??] No label
36525      attack       0.5221   ATTACK     [TP] Correct
36526      ?            0.5892   ATTACK     [??] No label
36527      attack       0.5805   ATTACK     [TP] Correct
36528      ?            0.6532   ATTACK     [??] No label
36529      attack       0.7124   ATTACK     [TP] Correct
36530      ?            0.7575   ATTACK     [??] No label
36531      attack       0.7618   ATTACK     [TP] Correct
36532      ?            0.7467   ATTACK     [??] No label
36533      attack       0.7513   ATTACK     [TP] Correct
36534      ?            0.7511   ATTACK     [??] No label
36535      attack       0.7506   ATTACK     [TP] Correct
36536      ?            0.7519   ATTACK     [??] No label
36537      attack       0.7514   ATTACK     [TP] Correct
36538      ?            0.7524   ATTACK     [??] No label
36539      attack       0.7519   ATTACK     [TP] Correct
36540      ?            0.7447   ATTACK     [??] No label
36541      attack       0.7458   ATTACK     [TP] Correct
36542      ?            0.7484   ATTACK     [??] No label
36543      attack       0.7481   ATTACK     [TP] Correct
36544      ?            0.7515   ATTACK     [??] No label
36545      attack       0.7512   ATTACK     [TP] Correct
36546      ?            0.7427   ATTACK     [??] No label
36547      attack       0.7443   ATTACK     [TP] Correct
36548      ?            0.7450   ATTACK     [??] No label
36549      attack       0.7451   ATTACK     [TP] Correct
36550      ?            0.7514   ATTACK     [??] No label
36551      attack       0.7501   ATTACK     [TP] Correct
36552      ?            0.7482   ATTACK     [??] No label
36553      attack       0.7485   ATTACK     [TP] Correct
36554      ?            0.7455   ATTACK     [??] No label
36555      attack       0.7461   ATTACK     [TP] Correct
36556      ?            0.7475   ATTACK     [??] No label
36557      attack       0.7474   ATTACK     [TP] Correct
36558      ?            0.7436   ATTACK     [??] No label
36559      attack       0.7443   ATTACK     [TP] Correct
36560      ?            0.7423   ATTACK     [??] No label
36561      attack       0.7432   ATTACK     [TP] Correct
36562      ?            0.7455   ATTACK     [??] No label
36563      attack       0.7454   ATTACK     [TP] Correct
36564      ?            0.7870   ATTACK     [??] No label
36565      attack       0.7595   ATTACK     [TP] Correct
36566      ?            0.7334   ATTACK     [??] No label
36567      attack       0.7333   ATTACK     [TP] Correct
36568      ?            0.7226   ATTACK     [??] No label
36569      attack       0.7188   ATTACK     [TP] Correct
36570      ?            0.7140   ATTACK     [??] No label
36571      attack       0.7073   ATTACK     [TP] Correct
36572      ?            0.7047   ATTACK     [??] No label
36573      attack       0.6925   ATTACK     [TP] Correct
36574      ?            0.7026   ATTACK     [??] No label
36575      attack       0.6720   ATTACK     [TP] Correct
36576      ?            0.6722   ATTACK     [??] No label
36577      attack       0.6752   ATTACK     [TP] Correct
36578      ?            0.6746   ATTACK     [??] No label
36579      attack       0.6759   ATTACK     [TP] Correct
36580      ?            0.6759   ATTACK     [??] No label
36581      attack       0.6782   ATTACK     [TP] Correct
36582      ?            0.6766   ATTACK     [??] No label
36583      attack       0.6727   ATTACK     [TP] Correct
36584      ?            0.6397   ATTACK     [??] No label
36585      attack       0.6822   ATTACK     [TP] Correct
36586      ?            0.6816   ATTACK     [??] No label
36587      attack       0.6798   ATTACK     [TP] Correct
36588      ?            0.6781   ATTACK     [??] No label
36589      attack       0.6740   ATTACK     [TP] Correct
36590      ?            0.6733   ATTACK     [??] No label
36591      attack       0.6701   ATTACK     [TP] Correct
36592      ?            0.6724   ATTACK     [??] No label
36593      attack       0.6757   ATTACK     [TP] Correct
36594      ?            0.7067   ATTACK     [??] No label
36595      attack       0.6668   ATTACK     [TP] Correct
36596      ?            0.6674   ATTACK     [??] No label
36597      attack       0.6676   ATTACK     [TP] Correct
36598      ?            0.6693   ATTACK     [??] No label
36599      attack       0.6716   ATTACK     [TP] Correct
36600      ?            0.6729   ATTACK     [??] No label
36601      attack       0.6759   ATTACK     [TP] Correct
36602      ?            0.6743   ATTACK     [??] No label
36603      attack       0.6702   ATTACK     [TP] Correct
36604      ?            0.6699   ATTACK     [??] No label
36605      attack       0.6674   ATTACK     [TP] Correct
36606      ?            0.6671   ATTACK     [??] No label
36607      attack       0.6651   ATTACK     [TP] Correct
36608      ?            0.6644   ATTACK     [??] No label
36609      attack       0.6619   ATTACK     [TP] Correct
36610      ?            0.6610   ATTACK     [??] No label
36611      attack       0.6564   ATTACK     [TP] Correct
36612      ?            0.6572   ATTACK     [??] No label
36613      attack       0.6574   ATTACK     [TP] Correct
36614      ?            0.6578   ATTACK     [??] No label
36615      attack       0.6563   ATTACK     [TP] Correct
36616      ?            0.6566   ATTACK     [??] No label
36617      attack       0.6562   ATTACK     [TP] Correct
